,x,y,z,Vx,Vy,Vz,cloneOf
18941,-2812396088.3117886,887883363.3258133,-591492745.6747853,-218920.83097471966,-424737.1572260968,407312.38116632093,1050
18942,-2587992249.1002035,1215438577.5991325,-934225601.9234152,-317151.9244545417,-381205.0549203654,385134.67999193224,1050
18943,-2710846127.191964,1051779147.3209019,-769965059.3094122,-268827.7176263135,-401825.4717027009,400623.6480055505,1050
18944,-2813068829.402149,880115042.6499461,-599844617.6764508,-218457.56954433513,-419387.75401652517,413063.6281546739,1050
18945,-2342567337.178891,1144861669.317886,-798951926.3025483,-344977.46402020304,-433956.3352007179,393398.6284571923,1050
18946,-2454601058.6337037,988937435.2675798,-658475924.9311818,-292722.5664391531,-457116.68863353063,409203.93996715115,1050
18947,-2547953783.9036713,825486790.1981375,-512988524.1724549,-238239.87337678304,-476798.10805123893,421894.9624098656,1050
18948,-2343476562.1786017,1134362605.910786,-811167820.1606287,-344529.767661925,-428786.6660273137,399413.65355562064,1050
18949,-2455350418.830412,980284373.3494545,-668543954.9868658,-292256.8832860756,-451739.321146562,415460.62667429866,1050
18950,-2548537576.2138047,818745584.7950459,-520832066.63777584,-237759.74755888814,-471253.9672642251,428345.6935620001,1050
18951,-2344399505.1763444,1123705137.1241472,-823244724.5886278,-344075.31665241753,-423538.9990958475,405360.2411806992,1050
18952,-2549130176.532698,811902670.9672098,-528586367.2097291,-237272.3778079431,-465626.1788515583,434723.0298846723,1050
18953,-2345336008.030588,1112891089.0603814,-835180570.2711442,-343614.18885952147,-418214.2335670332,411237.3724152517,1050
18954,-2456882926.9663057,962588093.4453851,-688334654.9258949,-291304.5198913092,-440742.1271940821,427759.379116318,1050
18955,-2549731483.3213377,804959221.2126868,-536250097.2288312,-236777.8476322458,-459915.7071058112,441025.8786541341,1050
18956,-2346285910.2763915,1101922314.6509535,-846973312.0624659,-343146.4632951104,-412813.28181203204,417044.04024309665,1050
18957,-2457665812.3181114,953547907.6259011,-698053933.7746882,-290818.00283218524,-435124.1850411407,433799.3375232732,1050
18958,-2550341393.5488997,797916425.2558469,-543821943.554396,-236276.24176699595,-454123.53048691974,447253.159909696,1050
18959,-2101243066.1506953,1026921449.034193,-716646291.7359328,-374624.12163566187,-471616.046854971,427517.25704817876,1050
18960,-2201735409.165041,887060062.5787547,-590641707.2966943,-317836.7384590816,-496766.87421769043,444677.87622286606,1050
18961,-2285471216.2714515,740447613.4255818,-460141982.8257145,-258630.425787758,-518137.0057115734,458454.22825565457,1050
18962,-2102058625.514087,1017503967.694334,-727603740.7956624,-374137.5975218587,-465998.0232397697,434053.9525146599,1050
18963,-2202407572.5186367,879298413.183297,-599672559.0500445,-317330.68518031825,-490923.34212959016,451476.9558146939,1050
18964,-2285994868.046268,734400866.8130372,-467177507.0378646,-258108.69471504903,-512112.43795818585,465463.9468717387,1050
18965,-2102886489.6884396,1007944399.4227083,-738436518.700121,-373643.73294025264,-460295.23728639423,440516.2750708934,1050
18966,-2203089877.1855106,871419659.3404559,-608600659.997524,-316816.99678606115,-484991.64532789873,458198.6771543524,1050
18967,-2286526420.4551616,728262889.4730462,-474132982.7892201,-257579.09198699467,-505996.9741024957,472393.9106367412,1050
18968,-2103726516.8234892,998244382.2021264,-749142769.3085818,-373142.6125119971,-454508.66613785987,446903.11743117747,1050
18969,-2203782206.2562714,863425151.0341424,-617424480.3549979,-316295.7612941721,-478972.8001783267,464841.8885094939,1050
18970,-2287065782.4193645,722034733.1164278,-481007218.2948181,-257041.70834829603,-499791.6619977524,479242.93213704665,1050
18971,-2104578562.9849105,988405578.080603,-759720658.1601193,-372634.32210149785,-448639.30129334336,453213.3852429533,1050
18972,-2204484441.103895,855316258.0821983,-626142508.2062727,-315767.0680156695,-472867.83797900524,471405.4516000519,1050
18973,-2287612861.5219793,715717464.9057109,-487799035.689793,-256496.6358768731,-493497.56489223964,486009.8378280798,1050
18974,-1859917947.5677557,908980814.5327642,-634340368.1037761,-408917.2183231431,-515145.90981333016,466955.9349798391,1050
18975,-1948868871.6071696,785182332.0865054,-522807251.4217155,-346890.65417351446,-542599.1620312319,485684.5359505619,1050
18976,-2022987726.7744544,655408137.9870139,-407295255.87668633,-282224.0426873218,-565922.906995744,500716.78433836007,1050
18977,-1860639840.9658659,900644919.0587696,-644039367.9453721,-408385.81211975426,-509009.62074727385,474095.6438287972,1050
18978,-1949463837.8465304,778312098.3444446,-530800921.2300588,-346337.9344071296,-536216.7595725612,493110.60320737504,1050
18979,-2023451237.8027341,650055852.6040244,-413522758.99782556,-281654.2158891042,-559342.9650809699,508372.6931472219,1050
18980,-1861372625.9829025,892183255.1580921,-653628014.9567946,-407846.38828678534,-502780.74997551873,481154.1188298362,1050
18981,-1950067780.6821175,771338209.4532306,-538703641.0331199,-345776.87544123916,-529738.0621545565,500452.17850086873,1050
18982,-2023921742.087222,644622814.2276852,-419679407.1230313,-281075.7917877993,-552663.7478160107,515941.49491222255,1050
18983,-1862116177.0599248,883597272.6932807,-663104666.1727403,-407299.039251733,-496460.3647830054,488130.1505496018,1050
18984,-1950680596.631435,764261860.3528235,-546514056.740544,-345207.57341040863,-523164.17986866774,507708.00388991134,1050
18985,-2024399159.0094316,639109953.7811528,-425764145.3423422,-280488.8694933992,-545886.3996503607,523421.89275814407,1050
18986,-1862870366.7932844,874888442.8282294,-672467697.8178096,-406743.85880003666,-490049.54813519894,495022.5436809717,1050
18987,-1951302180.6916246,757084263.539212,-554230830.0778075,-344630.1258616103,-516496.23911578185,514876.8361261753,1050
18988,-2024883406.7664304,633518215.8646841,-431775931.0671884,-279893.54957201757,-539012.0818477375,530812.6049573248,1050
18989,-2842137680.715348,1389012148.3097224,-969334515.5060439,-294544.0732037034,-369824.4654372666,335300.8554296123,1050
18990,-2978063447.3748245,1199835882.6384263,-798900935.90419,-250007.26411278502,-389598.70347363566,348801.1297139398,1050
18991,-3091324352.9959035,1001528141.4195381,-622387237.7905312,-203567.748783455,-406407.8601304411,359646.816789264,1050
18992,-2843240804.877847,1376274079.59001,-984155541.8589004,-294162.49339878117,-365418.2617274864,340427.5714754794,1050
18993,-2978972614.3463306,1189337489.2984579,-811116050.1242552,-249610.32069651387,-385015.0920487499,354134.26358331175,1050
18994,-3092032643.4667945,993349322.571734,-631903475.4829025,-203158.46273491363,-401681.72504105367,365145.7801131604,1050
18995,-2844360572.506041,1363343824.3359468,-998807938.226106,-293775.1564809168,-360945.57910011994,345495.9570095,1050
18996,-2979895498.440365,1178680700.688637,-823192183.7847682,-249207.38836770147,-380362.3250545278,359406.7183697067,1050
18997,-3092751620.321461,985047105.2022209,-641311439.7677976,-202743.00155347274,-396884.2840462195,370582.17758740997,1050
18998,-2845496791.733511,1350223598.0802062,-1013289193.9949739,-293382.1288182968,-356407.1839263101,350505.1435899051,1050
18999,-2980831941.52549,1167867342.794831,-835127267.7023947,-248798.53616672807,-375641.1997186413,364617.59066513996,1050
19000,-3093481160.3669224,976622911.8532052,-650609518.6389691,-202321.43642626703,-392016.3591627558,375955.0777132923,1050
19001,-2846649267.874941,1336915648.906013,-1027596827.8768778,-292983.4777541881,-351803.85383670597,355454.2729183616,1050
19002,-2981781783.1470017,1156899268.430247,-846919256.8619473,-248383.8341483136,-370852.5249816121,369765.9876134692,1050
19003,-3094221138.600247,968078185.9668493,-659796118.9184685,-201893.83958631076,-387078.7844845311,381263.55987203046,1050
19004,-2599369935.3757133,1270366471.9293861,-886536572.1108246,-317892.05212046404,-399535.42330904625,362215.11114052025,1050
19005,-2723685289.165544,1097349133.3221836,-730660969.8127624,-269779.7466449014,-420877.2597792872,376782.32246156316,1050
19006,-2827271753.298682,915980305.2128772,-569224596.349269,-219614.25439990623,-439015.96616996994,388481.9928012869,1050
19007,-2600378833.643536,1258716454.7295027,-900091626.3133115,-317479.8432960285,-394775.53814740264,367753.3434243609,1050
19008,-2724516797.5432014,1087747484.4637113,-741832701.8777713,-269350.960011122,-415925.94623467175,382543.28592790384,1050
19009,-2827919543.5053415,908500099.0412623,-577927982.6501092,-219172.15328197455,-433910.9067281423,394421.843039584,1050
19010,-2601402953.7370434,1246890667.0513752,-913492454.4493136,-317061.41524110053,-389943.8378736528,373228.563066005,1050
19011,-2725360851.363728,1078000970.0326965,-752877324.7282784,-268915.70402795105,-410899.9293883581,388238.70257153886,1050
19012,-2828577107.2936597,900907034.7172867,-586532343.9663032,-218723.38193140726,-428728.8243322571,400294.1111255653,1050
19013,-2602442120.1785283,1234891135.182843,-926736760.355918,-316636.83965117316,-385041.150374765,378639.8319147537,1050
19014,-2726217306.0028467,1068111260.0442126,-763792945.9250165,-268474.0532742605,-405800.07042245875,393867.59651214664,1050
19015,-2829244331.9934664,893202413.2734333,-595036205.9848357,-218268.01724286514,-423470.6069054557,406097.7908763251,1050
19016,-2603496154.912172,1222719915.1819181,-939822274.6894894,-316206.1892750881,-380068.31570100295,383986.22277754697,1050
19017,-2727086014.711464,1058080049.049153,-774577695.1324873,-268026.0834246334,-400627.2431715533,399429.0032677281,1050
19018,-2829921103.2792444,885387554.8569226,-603438111.6127273,-217806.1372407433,-418137.1554162247,411831.8878612152,1050
19019,-2356600974.0131755,1151720201.2532148,-803738213.9809569,-343948.75412224577,-432662.2936360894,392225.52845749765,1050
