,id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
51,a0342842,2342842,342842 (2008 YB3),342842,,,N,N,9.3,67.1,0.062,1.0,14,2459000.5,59000,20200531.0,J2000,0.4411692293181196,11.60009501975159,6.482490039870823,105.0557247827298,112.6538250006876,330.6362051505909,84.25097627932438,16.71769999963235,0.0249466224237648,2455623.2501724213,20110302.7501724,14430.81126914616,39.5094079921866,5.58965,2175.3240905,6.6748e-07,1.5733e-05,1.6014e-06,8.7212e-06,8.1644e-06,6.2875e-05,0.00019435,2.2674e-05,5.0753e-08,0.0009799,0.029359,CEN,0.41167
52,a0346889,2346889,346889 Rhiphonos (2009 QV38),346889,Rhiphonos,,N,N,11.8,23.2,0.062,9.5,5,2459000.5,59000,20200531.0,J2000,0.4434602940758438,10.7591323986251,5.987884381129874,19.92388891001887,11.4662430287717,13.07704002606278,104.6868471542953,15.53038041612033,0.0279278945583686,2455252.030994021,20100224.530994,12890.33798260761,35.2918219920811,4.99483,1943.8379911,3.0714e-06,7.2055e-05,7.4692e-06,9.6871e-06,3.9043e-05,0.00028971,0.0011544,0.00010401,2.8055e-07,0.0037299,0.12949,CEN,0.49031
53,a0347449,2347449,347449 (2012 TW236),347449,,,N,N,12.3,,,,21,2459000.5,59000,20200531.0,J2000,0.5697202009210122,6.969782074329662,2.998956430566898,11.93149681715725,179.7407171392746,326.1770258205972,96.47196136925784,10.94060771809242,0.0535642804451295,2457199.4497372583,20150625.9497373,6720.896780621909,18.4008125410593,2.02006,786.1467502,3.8027e-08,2.9544e-07,2.45e-07,9.2238e-06,3.5352e-05,3.6621e-05,7.6214e-06,4.6376e-07,3.4058e-09,9.2434e-05,0.00042734,CEN,0.45651
54,a0349933,2349933,349933 (2009 YF7),349933,,,N,N,10.9,,,,JPL 18,2459000.5,59000,20200531.0,J2000,0.4626579772056831,12.11237916579797,6.508490321801624,30.985468371401,97.48761733461778,89.62812494414136,14.90021556395427,17.71626800979432,0.023380828031038,2458363.2165152505,20180901.7165153,15397.2305652349,42.1553198226828,5.67586,2208.8744362,8.6182e-07,2.1237e-05,1.2206e-06,6.6877e-06,1.4617e-05,5.3589e-05,2.8117e-05,3.1062e-05,6.1491e-08,0.00080766,0.040494,CEN,0.50311
55,a0365756,2365756,365756 ISON (2010 WZ71),365756,ISON,,N,N,14.3,,,,7,2459000.5,59000,20200531.0,J2000,0.5233359507796882,5.72903718847211,2.730826064390866,19.97451683632948,220.0104747625822,268.4378561482107,231.2758283467155,8.727248312553353,0.0718756213092095,2460791.42951558,20250425.9295156,5008.652355870103,13.71294279499,1.83619,714.5900623,1.0211e-06,1.1646e-05,6.904e-07,2.5351e-05,4.3045e-05,6.2923e-05,0.00071844,1.7741e-05,2.1917e-07,0.015456,0.015273,CEN,0.71732
56,a0380282,2380282,380282 (2002 AO148),380282,,,N,N,12.9,,,,18,2459000.5,59000,20200531.0,J2000,0.266266707116911,5.705347016380099,4.186203053369277,19.16793674216914,328.5570828998829,208.527212368288,113.668554439256,7.224490979390922,0.0723237567633425,2457428.8372500795,20160210.3372501,4977.617536904095,13.6279740914554,3.20617,1247.7451789,7.6833e-08,1.7979e-07,3.9228e-07,9.2245e-06,1.9629e-05,3.0619e-05,1.8295e-05,2.2766e-07,3.4186e-09,0.00022113,0.00023528,CEN,0.53411
57,a0382004,2382004,382004 (2010 RM64),382004,,,N,N,11.2,21.0,0.159,2.0,17,2459000.5,59000,20200531.0,J2000,0.6883644706889559,19.71625367017921,6.144285148537115,27.04060964614498,113.9514616569904,291.3488229774835,31.303206429975,33.28822219182131,0.0112581615973163,2456220.009938689,20121019.5099387,31976.80161970802,87.5477114844847,5.26298,2048.1939266,2.5711e-06,0.00017103,3.1394e-06,1.544e-05,2.0032e-05,8.3049e-05,0.00041822,0.00028877,1.4649e-07,0.0010927,0.41609,CEN,0.37666
58,a0386968,2386968,386968 (2012 BR61),386968,,,N,N,9.3,,,,14,2459000.5,59000,20200531.0,J2000,0.4598234162165701,21.62741806072999,11.68262480410118,2.03782858720657,24.4462383915465,158.6184166161184,13.14656486603538,31.5722113173588,0.0097993452947395,2457658.92416298,20160927.424163,36737.14816368931,100.580830016945,10.6855,4158.476035,6.5889e-06,0.00029285,1.5941e-05,1.2315e-05,0.00035097,0.00040229,0.00020859,0.00042751,1.9903e-07,0.0069523,0.74616,CEN,0.40857
59,a0389820,2389820,389820 (2011 WU92),389820,,,N,N,12.9,,,,13,2459000.5,59000,20200531.0,J2000,0.3696830911733277,8.85073314626532,5.578766757603724,6.451127176551888,101.1847602350435,22.56583249147171,93.37230758749745,12.12269953492692,0.0374313252705442,2456506.0035611847,20130801.5035612,9617.61298586172,26.3315892836734,4.59556,1788.4540852,6.2779e-07,9.151e-06,6.0494e-07,6.3802e-06,8.8772e-05,9.7542e-05,0.00016384,1.2534e-05,5.8052e-08,0.00062751,0.014916,CEN,0.57949
60,a0395699,2395699,395699 (2012 GN12),395699,,,N,N,10.7,,,,12,2459000.5,59000,20200531.0,J2000,0.3723720220133402,15.16220220146348,9.516222309529407,12.59864304681629,350.7903579869632,172.3198041522434,63.60517791827634,20.80818209339756,0.0166940091740782,2455190.4399206606,20091224.9399207,21564.62214954287,59.0407177263323,8.5248,3317.596416,8.8347e-06,0.00024112,1.7873e-05,2.6175e-05,7.3469e-05,0.00033661,0.0016468,0.0003309,3.9822e-07,0.0091679,0.5144,CEN,0.38316
61,a0427507,2427507,427507 (2002 DH5),427507,,,N,N,10.1,,,,6,2459000.5,59000,20200531.0,J2000,0.3633178834468955,22.07520689879172,14.05488945167041,22.46970682366088,157.0727138960319,327.9139418079768,76.28921496159143,30.09552434591304,0.0095026973977982,2450972.33580956,19980607.8358096,37883.98019318286,103.720684991603,13.0914,5094.780138,1.8018e-05,0.00094491,0.00021274,8.9603e-05,6.5733e-05,0.0032579,0.0061921,0.0012882,6.1013e-07,0.13679,2.4324,CEN,0.76078
62,a0433873,2433873,433873 (2015 BQ311),433873,,,N,N,12.0,,,,12,2459000.5,59000,20200531.0,J2000,0.2921976551868829,7.109849519354145,5.032368161067278,24.48541290175778,117.0470385677847,221.3712248582698,240.9321667374609,9.187330877641012,0.0519892390061545,2461290.739971553,20260907.2399716,6924.509896314942,18.9582748701299,4.06462,1581.8281654,2.1168e-07,1.356e-06,1.1329e-06,1.9032e-05,2.2944e-05,4.3899e-05,9.4237e-05,1.7522e-06,1.4873e-08,0.0024528,0.0019809,CEN,0.52765
63,a0434620,2434620,434620 (2005 VD),434620,,,N,N,14.1,,,,7,2459000.5,59000,20200531.0,J2000,0.2510553050540015,6.673528640476889,4.998103871855347,172.8731229487127,173.3426785358253,177.9578046641116,297.8596890106896,8.348953409098431,0.0571703407755291,2460087.432667295,20230522.9326673,6296.971386150849,17.2401680661214,3.99372,1554.2360124,6.6901e-07,2.4203e-06,5.2239e-06,2.7649e-05,0.00017362,0.00030291,0.00029268,3.0279e-06,3.1101e-08,0.0056921,0.0034256,CEN,0.45752
64,a0437313,2437313,437313 (2013 EK73),437313,,,N,N,13.2,,,,21,2459000.5,59000,20200531.0,J2000,0.5849845967694606,13.01210318172265,5.400223248840011,8.999314603471245,141.1571610563756,49.4882273978833,51.01613786855036,20.62398311460529,0.0209982366661311,2456570.956096876,20131005.4560969,17144.29671995543,46.9385262695563,4.40962,1716.0918154,5.2844e-06,0.00017407,3.59e-06,8.4996e-06,9.4767e-05,0.00011202,0.0010317,0.0002759,4.2136e-07,0.00073319,0.34402,CEN,0.51068
65,a0447178,2447178,447178 (2005 RO43),447178,,,N,N,7.2,,,,JPL 11,2459000.5,59000,20200531.0,J2000,0.5174763125566435,28.67444143022356,13.83609721429003,35.47174870253636,198.167285911801,326.917401978806,333.8919777520141,43.5127856461571,0.0064189149861578,2463067.8575369488,20310720.3575369,56084.24488816655,153.550294012776,12.8939,5017.919063,5.3626e-06,0.00087386,0.00028452,3.3382e-05,6.3471e-05,0.0019362,0.0013565,0.0013261,2.9343e-07,0.02844,2.5638,CEN,0.28736
66,a0449097,2449097,449097 (2012 UT68),449097,,,N,N,9.6,,,,16,2459000.5,59000,20200531.0,J2000,0.3750416231753537,20.15595588893251,12.59663347569643,15.42181013437819,43.86074776181193,5.481546900114512,26.53459203234976,27.71527830216858,0.0108917828710267,2456564.297190363,20130928.7971904,33052.44001490666,90.4926489114488,11.6074,4517.251858,1.2624e-05,0.00046856,3.8808e-05,3.007e-05,2.965e-05,0.00059164,0.00083025,0.00064429,3.798e-07,0.023195,1.1525,CEN,0.42098
67,a0459865,2459865,459865 (2013 XZ8),459865,,,N,N,9.5,,,,JPL 20,2459000.5,59000,20200531.0,J2000,0.372331238655641,13.41653890299103,8.421142354768785,22.533712230633,266.6951965388057,288.4473504564985,353.1798773749777,18.41193545121327,0.0200559543515257,2459340.5547540886,20210506.0547541,17949.78158058145,49.1438236292442,7.49624,2917.3117208,1.6679e-06,5.7292e-05,1.4316e-05,9.1923e-06,2.2872e-05,0.00034416,0.0001767,7.8624e-05,1.2847e-07,0.0066492,0.11498,CEN,0.43093
68,a0459870,2459870,459870 (2014 AT28),459870,,,N,N,12.2,,,,19,2459000.5,59000,20200531.0,J2000,0.4026767392065905,10.92001173594687,6.522777018018087,165.5375004771129,262.5867687775651,279.8604503047106,28.07478143842864,15.31724645387566,0.0273130007241326,2457972.609226592,20170807.1092266,13180.53639129878,36.0863419337407,5.55133,2160.4110961,2.5245e-06,5.1348e-05,3.3796e-06,1.195e-05,5.2318e-05,0.00014647,0.00014842,7.2025e-05,1.9265e-07,0.0021658,0.092967,CEN,0.62441
69,a0459971,2459971,459971 (2014 ON6),459971,,,N,N,11.6,,,,20,2459000.5,59000,20200531.0,J2000,0.5655121550568482,13.32339029608466,5.788851137082324,3.942955091908265,94.2757744174796,195.452823558035,49.65646413158532,20.85792945508699,0.0202666491137004,2456550.3433977417,20130914.8433977,17763.1732794267,48.6329179450423,4.77276,1857.4150092,1.0054e-06,3.1344e-05,6.4459e-07,7.0295e-06,0.0001239,0.00012652,0.00018167,4.9069e-05,7.1517e-08,0.00042476,0.062682,CEN,0.48959
70,a0461363,2461363,461363 (2000 GQ148),461363,,,N,N,13.2,,,,24,2459000.5,59000,20200531.0,J2000,0.1372753567968311,5.765913501562298,4.974395668375668,16.59160343402531,351.9656677477379,127.3868428461961,153.3132713651777,6.557431334748927,0.0711871964374828,2456846.836433549,20140708.3364335,5057.089167939841,13.8455555590413,4.01964,1564.3232988,2.5391e-07,1.2534e-06,6.4648e-07,1.5455e-05,2.9327e-05,0.00013404,0.00015264,1.4254e-06,2.3212e-08,0.0015754,0.001649,CEN,0.61256
71,a0463368,2463368,463368 (2012 VU85),463368,,,N,N,7.3,,,,11,2459000.5,59000,20200531.0,J2000,0.3080301352954192,29.08193870918276,20.12382519394011,15.09800059975179,252.5935017193175,265.6204183274093,321.5345962639628,38.04005222442542,0.0062844755605772,2465121.2022551466,20370303.7022551,57284.01622854454,156.835088921409,19.169,7459.99973,0.00013134,0.0048735,0.0025837,0.00039485,0.00011935,0.016433,0.017778,0.0063747,1.5797e-06,1.2964,14.399,CEN,0.2125
72,a0463663,2463663,463663 (2014 HY123),463663,,,N,N,11.3,,,,21,2459000.5,59000,20200531.0,J2000,0.6281916722937753,18.81300054032598,6.994830270034903,13.91889068419652,314.6499999183152,232.3164156870621,14.70414152366594,30.63117081061705,0.012078610366054,2457783.1297001024,20170129.6297001,29804.75312058668,81.6009667914762,6.01794,2342.0017098,2.8124e-06,0.00015041,3.3297e-06,1.284e-05,2.8498e-05,7.6541e-05,0.00016675,0.0002449,1.4486e-07,0.0010971,0.35744,CEN,0.44231
73,a0471136,2471136,471136 (2010 EO65),471136,,,N,N,9.5,,,,6,2459000.5,59000,20200531.0,J2000,0.4461472233480309,25.32177977421604,14.02453803771922,11.35050597392134,315.6617968508681,271.3904012923029,13.68941507308603,36.61902151071285,0.0077350430090168,2457230.7082797564,20150727.2082798,46541.43481559711,127.42350394414,13.0364,5073.375788,1.676e-05,0.00086412,5.798e-05,9.5999e-06,0.00015437,0.00078569,0.00063838,0.0012496,3.9594e-07,0.033316,2.3824,CEN,0.4972
74,a0471149,2471149,471149 (2010 FB49),471149,,,N,N,7.3,,,,JPL 9,2459000.5,59000,20200531.0,J2000,0.1950667585970561,22.54898114696953,18.15042448496406,24.39975467809042,184.8948133380985,170.5870567524848,220.3119553844484,26.947537808975,0.0092047858412031,2474176.088767125,20611217.5887671,39110.08970882728,107.07758989412,17.1488,6673.798496,1.408e-05,0.00038516,0.00062632,6.522e-05,2.1039e-05,0.0014053,0.0018209,0.00046029,2.3584e-07,0.44165,1.0021,CEN,0.42196
75,a0471237,2471237,471237 (2011 AC72),471237,,,N,N,10.8,,,,9,2459000.5,59000,20200531.0,J2000,0.5639092577147661,25.7797930918079,11.24232910536625,13.80519492814776,119.4187388111941,23.39328840694883,19.3722484449563,40.31725707824955,0.0075298258650416,2456427.764747928,20130515.2647479,47809.87056704094,130.896291764657,10.2601,3992.923117,1.6366e-05,0.001048,3.5378e-05,2.9348e-05,7.7241e-05,0.00046466,0.001256,0.001639,4.5917e-07,0.014627,2.9154,CEN,0.56597
76,a0471335,2471335,471335 (2011 OD16),471335,,,N,N,8.6,,,,13,2459000.5,59000,20200531.0,J2000,0.1843238154325702,23.94566622080474,19.53190965991119,6.29387997967611,166.0685125844413,200.8286777119816,352.1059006393965,28.35942278169828,0.0084113109255814,2459939.0099933227,20221225.5099933,42799.51165580231,117.178676675708,18.5316,7211.942772,1.2336e-05,0.00048783,0.00011262,4.2956e-05,0.00013405,0.0023182,0.001753,0.00057775,2.5704e-07,0.18248,1.3079,CEN,0.32894
77,a0471339,2471339,471339 (2011 ON45),471339,,,N,N,11.3,,,,13,2459000.5,59000,20200531.0,J2000,0.1571648822090392,11.63586249275301,9.807113534678903,8.196429462767298,330.2622612313255,76.99364996726209,10.35134241295449,13.46461145082711,0.0248316857441799,2458583.6397626568,20190410.1397627,14497.60615162332,39.6922824137531,8.8277,3435.476009,2.6425e-06,5.2969e-05,1.4397e-05,1.3585e-05,5.6548e-05,0.00078562,0.00049361,6.1294e-05,1.6956e-07,0.022673,0.098994,CEN,0.56282
78,a0471512,2471512,471512 (2012 CG),471512,,,N,N,8.7,,,,12,2459000.5,59000,20200531.0,J2000,0.4974325976851436,28.7230126890207,14.43524987377779,14.6203857520266,128.8478126731849,292.9894843109035,44.44831569065403,43.01077550426361,0.0064026400774641,2452058.3144089184,20010528.8144089,56226.80576206656,153.940604413598,13.4774,5244.999758,7.1897e-06,0.00049322,4.4051e-05,3.2552e-05,4.7672e-05,0.00056564,0.0013081,0.00073856,1.6492e-07,0.026036,1.4483,CEN,0.67341
79,a0471513,2471513,471513 (2012 CE17),471513,,,N,N,8.8,,,,JPL 14,2459000.5,59000,20200531.0,J2000,0.1161571643913674,21.47023168256039,18.97631045148848,5.909476440593456,174.5018623911318,357.6909796159539,9.182371610960686,23.9641529136323,0.0099071554536082,2458073.6576128025,20171116.1576128,36337.37268843244,99.4863044173373,17.9821,6998.093857,1.5855e-05,0.00048894,9.2999e-05,3.7285e-05,0.00013836,0.0021331,0.0014845,0.00054573,3.3842e-07,0.16927,1.2413,CEN,0.54415
80,a0471931,2471931,471931 (2013 PH44),471931,,,N,N,9.1,,,,20,2459000.5,59000,20200531.0,J2000,0.2120045199603271,19.71022726491357,15.53156999530662,33.48266205180324,160.8307953256621,178.3101936671943,21.18026123351919,23.88888453452053,0.0112633252691367,2457120.03746097,20150407.537461,31962.1418540097,87.5075752334283,14.5232,5651.993744,1.0367e-05,0.00031228,4.2696e-05,5.3006e-05,1.6861e-05,0.0014756,0.0010676,0.00037849,2.6768e-07,0.083486,0.7596,CEN,0.44495
81,a0472265,2472265,472265 (2014 SR303),472265,,,N,N,11.2,,,,13,2459000.5,59000,20200531.0,J2000,0.3132091759961092,15.03340185925884,10.32480245050201,3.031252588446706,21.63963745829417,6.84891155786445,27.84382689318611,19.74200126801568,0.0169090097174671,2457353.8141586394,20151127.3141586,21290.42480992353,58.290006324226,9.33,3630.9561,6.5697e-06,0.00016761,1.6528e-05,1.5334e-05,0.00012733,0.00037381,0.00030711,0.00022011,2.8279e-07,0.01062,0.35606,CEN,0.52872
82,a0472651,2472651,472651 (2015 DB216),472651,,,N,N,8.4,,,,JPL 25,2459000.5,59000,20200531.0,J2000,0.3255197705016536,19.137234159203,12.90768608766283,37.77225742079432,6.254910165199949,238.6279557422217,325.5065214449787,25.36678223074317,0.0117729504899828,2461930.3924330287,20280607.892433,30578.57079296399,83.7195641148911,12.0501,4689.537417,3.9545e-06,0.00030608,0.00016385,3.005e-05,2.6343e-05,0.0019557,0.0014672,0.00040571,2.8244e-07,0.054393,0.7336,CEN,0.35136
83,a0472760,2472760,472760 (2015 FZ117),472760,,,N,N,10.6,,,,10,2459000.5,59000,20200531.0,J2000,0.4262459224350474,22.91555744083549,13.14789452135325,6.81674105545298,154.9049108954615,357.959652147287,26.88430831848252,32.68322036031773,0.0089848004181244,2456008.301279119,20120321.8012791,40067.6679777766,109.699296311503,12.1586,4731.762362,1.2227e-05,0.00055317,3.8256e-05,2.6016e-05,7.0911e-05,0.00061231,0.0010779,0.00078896,3.2534e-07,0.024975,1.4508,CEN,0.5468
84,a0492338,2492338,492338 (2014 FW),492338,,,N,N,9.9,,,,22,2459000.5,59000,20200531.0,J2000,0.6337347301356173,29.3717861664094,10.75786518663888,12.67573913889579,98.24055353767876,115.1419710141015,7.072468049116881,47.98570714617993,0.0061916804888906,2457858.246606627,20170414.7466066,58142.53507523976,159.185585421601,9.77375,3803.6502875,1.6642e-05,0.0014223,3.2373e-05,1.7463e-05,0.00011906,0.00032862,0.00046641,0.0023237,4.4975e-07,0.0089142,4.2234,CEN,0.41222
85,a0494158,2494158,494158 (2016 EX),494158,,,N,N,12.6,,,,15,2459000.5,59000,20200531.0,J2000,0.2994230992815944,8.54119296607796,5.983762496612743,6.384302663843811,70.42138314636065,175.6752742760249,18.53012507318719,11.09862343554318,0.0394844664036322,2458531.198354037,20190216.698354,9117.509562365094,24.9623807320057,4.97042,1934.3383514,3.7561e-07,4.9843e-06,2.917e-06,8.2762e-06,8.6625e-05,0.00022853,9.3131e-05,6.4768e-06,3.4563e-08,0.0026021,0.007981,CEN,0.60058
86,a0494219,2494219,494219 (2016 LN8),494219,,,N,N,12.7,,,,10,2459000.5,59000,20200531.0,J2000,0.053731633709155,5.712245777959167,5.405317480161197,43.39660753530333,87.60926499346313,21.59991819209206,191.1858356945958,6.019174075757136,0.0721927766642994,2461338.8802660806,20261025.3802661,4986.64847972285,13.6526994653603,4.43515,1726.0273255,3.323e-07,6.1148e-07,2.028e-06,1.2591e-05,2.6267e-05,0.0003036,0.00029607,6.4433e-07,1.1592e-08,0.0043546,0.0008007,CEN,0.41951
87,a0499522,2499522,499522 (2010 PL66),499522,,,N,N,7.6,,,,JPL 12,2459000.5,59000,20200531.0,J2000,0.3799300771591016,21.19368895755024,13.14156907662218,24.29689460016789,8.499111177738635,96.12289741826076,301.3248597622149,29.2458088384783,0.0101016947153969,2464808.94520557,20360425.4452056,35637.58459769016,97.5703890422729,12.251,4767.72167,1.2036e-05,0.00054562,0.00049131,8.6443e-05,9.0777e-05,0.0028188,0.0024265,0.00075291,3.9009e-07,0.1134,1.3762,CEN,0.6204
88,a0501214,2501214,501214 (2013 TC146),501214,,,N,N,6.5,,,,6,2459000.5,59000,20200531.0,J2000,0.1628147942789693,25.38204580894672,21.24947324218369,14.17320396792143,147.5093831325675,56.25477061538455,105.1982376181347,29.51461837570976,0.0077075107393509,2445351.70453598,19830117.204536,46707.68710862897,127.87867791548,20.2685,7887.892145,1.66e-05,0.00071948,0.00069969,0.00011653,0.00014256,0.0075957,0.0092097,0.00083662,3.2772e-07,0.64786,1.986,CEN,0.33033
89,a0501585,2501585,501585 (2014 QA43),501585,,,N,N,11.4,,,,JPL 20,2459000.5,59000,20200531.0,J2000,0.506486891348385,9.65301953316027,4.763891677684686,37.21476414812011,118.3877920087904,247.8730149424048,15.2404870302932,14.54214738863585,0.0328631581189053,2458536.743991672,20190222.2439917,10954.51626095853,29.9918309677167,3.95788,1540.2881596,1.5839e-07,2.9801e-06,8.9256e-07,7.5506e-06,1.6612e-05,2.7797e-05,9.0495e-06,4.4895e-06,1.5218e-08,0.00028077,0.0050728,CEN,0.51271
90,a0503273,2503273,503273 (2015 PN291),503273,,,N,N,11.6,,,,JPL 11,2459000.5,59000,20200531.0,J2000,0.5418387016559898,14.45091845148929,6.620851559997745,9.484765238929192,12.79961807295178,30.57819635278114,9.258571002674788,22.28098534298083,0.0179415887823563,2458484.460360758,20181231.9603608,20065.1126478844,54.9352844569046,5.63385,2192.5254045,5.2891e-06,0.00018664,9.4681e-06,1.3927e-05,6.1533e-05,0.00024885,0.00012154,0.00028777,3.4759e-07,0.0034791,0.38872,CEN,0.44539
91,a0506028,2506028,506028 (2015 HO171),506028,,,N,N,11.8,,,,20,2459000.5,59000,20200531.0,J2000,0.2339456252779596,8.668471799755855,6.640520744357612,33.25976770295003,278.4862207381647,63.19544166298218,60.31213402568908,10.6964228551541,0.038618043097433,2457438.739507022,20160220.239507,9322.06738419456,25.5224295255156,5.76791,2244.6975347,4.7207e-06,6.3216e-05,7.6188e-06,9.3468e-06,2.7793e-05,0.00023712,0.00064712,7.8005e-05,4.2244e-07,0.0038496,0.10197,CEN,0.53947
92,a0511130,2511130,511130 (2013 WV107),511130,,,N,N,9.9,,,,JPL 20,2459000.5,59000,20200531.0,J2000,0.2670886613049826,14.64573071649661,10.73402210559427,23.97221081028545,274.6977658210553,220.7482218017288,358.6435816609466,18.55743932739896,0.0175848029784273,2459077.6358280624,20200816.1358281,20472.22254589032,56.0498906116094,9.78575,3808.3203275,5.9021e-06,0.00017045,3.9695e-05,2.4558e-05,2.8042e-05,0.0011159,0.00063204,0.00021598,3.0699e-07,0.034614,0.3574,CEN,0.3297
